latitude,longitude,altitude(feet),ascent(feet),speed(mph),distance(feet),time(millisecond),datetime(utc),satellites,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet),compass_heading(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,flycStateRaw,flycState,message
49.6208919772066,16.1248975883359,2259.4746989436,0,0,0,0,2016-08-16 14:16:07,17,0,2259.4746989436,0,0,0,187.2,0,0,364,1684,364,364,181.3,0,100,4.313,4.316,4.264,4.3,4.316,4.315,6,GPS_Atti,
49.6208919772066,16.1248975883359,2259.4746989436,0,0,0,0,2016-08-16 14:16:08,17,0,2259.4746989436,0,0,0,187.2,0,0,364,1684,364,364,181.2,0,100,4.313,4.316,4.264,4.3,4.316,4.315,6,GPS_Atti,
49.6208919824093,16.1248976113101,2259.4746989436,0,0,0.0057524936224,100,2016-08-16 14:16:08,17,0,2259.4746989436,0,0,0.0057524936224,187.2,0,0,364,1684,364,364,181.2,0,100,4.313,4.316,4.264,4.3,4.316,4.315,6,GPS_Atti,
49.6208920139217,16.1248975063474,2259.4746989436,0,0,0.0235582684704,300,2016-08-16 14:16:08,17,0,2259.4746989436,0,0,0.0235582684704,187.2,0,0,364,1684,364,364,181.2,0,100,4.313,4.316,4.264,4.3,4.316,4.315,6,GPS_Atti,
49.6208920148652,16.1248975197129,2259.4746989436,0,0,0.0212572513364,400,2016-08-16 14:16:08,17,0,2259.4746989436,0,0,0.0235582684704,187.1,0,0,364,1684,364,364,181.1,0,100,4.313,4.316,4.264,4.3,4.316,4.315,6,GPS_Atti,
49.6208921221266,16.1248974893716,2259.4746989436,0,0,0.057817259068,500,2016-08-16 14:16:08,17,0,2259.4746989436,0,0,0.057817259068,187.1,0,0,364,1684,364,364,181.1,0,100,4.313,4.316,4.264,4.3,4.316,4.315,6,GPS_Atti,
49.6208921279707,16.1248975022284,2259.4746989436,0,0,0.058650920512,600,2016-08-16 14:16:08,17,0,2259.4746989436,0,0,0.058650920512,187.1,0,0,364,1684,364,364,181.1,0,100,4.313,4.316,4.264,4.3,4.316,4.315,6,GPS_Atti,
49.6208921591757,16.1248973740691,2259.4746989436,0,0,0.083502955428,800,2016-08-16 14:16:08,17,0,2259.4746989436,0,0,0.083502955428,187.1,0,0,364,1684,364,364,181.1,0,100,4.313,4.316,4.264,4.3,4.316,4.315,6,GPS_Atti,
49.6208921788694,16.1248972927622,2259.4746989436,0,0,0.101461289336,900,2016-08-16 14:16:08,17,0,2259.4746989436,0,0,0.101461289336,187.1,0,0,364,1684,364,364,181.1,0,100,4.313,4.316,4.264,4.3,4.316,4.315,6,GPS_Atti,
49.6208920887072,16.1248972622263,2259.4746989436,0,0,0.08715715502,1100,2016-08-16 14:16:09,17,25.827,2259.4746989436,0,0,0.101461289336,186.9,0,0,364,1684,364,364,181,0,100,4.313,4.316,4.264,4.3,4.316,4.315,6,GPS_Atti,
49.620892095821,16.1248972769406,2259.4746989436,0,0,0.085382876748,1200,2016-08-16 14:16:09,17,25.827,2259.4746989436,0,0,0.101461289336,186.9,0,0,364,1684,364,364,180.9,0,100,4.313,4.316,4.264,4.3,4.316,4.315,6,GPS_Atti,
49.6208920955303,16.1248971982073,2259.4746989436,0,0,0.101817916644,1300,2016-08-16 14:16:09,17,25.827,2259.4746989436,0,0,0.101817916644,186.9,0,0,364,1684,364,364,180.9,0,100,4.313,4.316,4.264,4.3,4.316,4.315,6,GPS_Atti,
49.620892056833,16.1248971715114,2259.4746989436,0,0,0.10271653872,1400,2016-08-16 14:16:09,17,25.827,2259.4746989436,0,0,0.10271653872,186.9,0,0,364,1684,364,364,180.9,0,100,4.313,4.316,4.264,4.3,4.316,4.315,6,GPS_Atti,
49.6208920618364,16.1248971807202,2259.4746989436,0,0,0.1011729035,1500,2016-08-16 14:16:09,17,25.827,2259.4746989436,0,0,0.10271653872,186.8,0,0,652,1495,565,529,181,0,100,4.313,4.316,4.264,4.3,4.316,4.315,6,GPS_Atti,
49.6208920754455,16.1248971903344,2259.4746989436,0,0,0.100670278812,1600,2016-08-16 14:16:09,17,25.827,2259.4746989436,0,0,0.10271653872,186.8,0,0,792,1268,666,667,181.6,0,100,4.313,4.316,4.264,4.3,4.316,4.315,6,GPS_Atti,
49.6208920520666,16.1248970600932,2259.4746989436,0,0,0.127810371544,1700,2016-08-16 14:16:09,17,25.827,2259.4746989436,0,0,0.127810371544,186.7,0,0,792,1268,666,667,181.6,0,100,4.313,4.316,4.264,4.3,4.316,4.315,6,GPS_Atti,
